code,pinyin,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
601369,SGDL,陕鼓动力,机械基件,陕西,15.96,16.39,16.78,230.01,201.47,16.76,20.26,1.21,0.34,4.1,1.74,20100428,20.07,1.2,11.5,15.37,20.67,9.58,25800.0
601375,ZYZQ,中原证券,证券,河南,213.54,26.74,46.43,482.69,0.0,1.75,63.3,1.36,0.02,2.88,1.85,20170103,1.75,0.04,11.24,-70.13,0.0,3.93,112653.0
601377,XYZQ,兴业证券,证券,福建,14.44,66.97,66.97,1768.22,0.0,6.34,143.75,2.15,0.45,5.5,1.58,20101013,92.83,1.39,24.8,72.78,0.0,22.44,253689.0
601388,YQZY,怡球资源,铝,江苏,18.55,20.25,22.02,48.45,32.41,11.1,1.9,0.09,0.125,1.43,2.16,20120423,8.11,0.37,0.06,481.49,15.86,6.78,80380.0
601390,ZGZT,中国中铁,建筑工程,北京,5.66,203.64,245.71,12084.3,7880.23,640.81,554.09,2.26,0.69,8.23,0.68,20071203,1100.22,4.48,20.41,17.98,8.98,2.66,581879.0
601398,GSYX,工商银行,银行,北京,5.84,2696.12,3564.06,334718.5,0.0,2364.51,1485.64,0.42,0.64,7.24,0.69,20061027,14963.69,4.2,2.9,-9.15,0.0,34.35,719597.0
601399,STGZZ,ST国重装,工程机械,四川,76.09,4.94,72.68,274.05,191.14,33.81,148.34,2.04,0.04,1.73,2.35,20200608,-99.36,-1.37,0.0,0.0,13.48,5.1,48859.0
601456,GLZQ,国联证券,证券,江苏,67.63,4.76,23.78,415.14,0.0,0.89,36.45,1.53,0.23,4.4,3.95,20200731,24.81,1.04,0.0,0.0,0.0,33.63,134353.0
601500,TYGF,通用股份,汽车配件,江苏,48.87,8.72,8.72,72.97,25.94,17.3,15.2,1.74,0.1,4.18,1.53,20160919,11.12,1.27,-5.71,-8.63,15.73,3.49,37188.0
601512,ZXJT,中新集团,园区开发,江苏,12.69,1.5,14.99,252.67,145.74,14.89,12.34,0.82,0.64,7.16,1.51,20191220,75.43,5.03,-44.76,-9.49,64.48,38.26,32550.0
601515,DFGF,东风股份,广告包装,广东,16.98,13.34,13.34,61.74,29.14,13.43,0.0,0.0,0.27,3.12,1.95,20120216,23.76,1.78,-9.0,-27.28,37.73,16.76,32932.0
601518,JLGS,吉林高速,路桥,吉林,152.8,12.13,13.5,64.19,9.53,53.11,6.26,0.46,0.01,2.72,0.88,20100319,14.69,1.09,-23.03,-88.73,27.74,3.78,53133.0
601519,DZH,大智慧,软件服务,上海,956.44,19.88,19.88,18.97,13.24,0.22,11.45,0.58,0.008,0.74,13.45,20110128,-17.32,-0.87,1.66,118.27,59.01,3.43,184119.0
601555,DWZQ,东吴证券,证券,江苏,19.41,38.81,38.81,1083.87,0.0,6.46,167.35,4.31,0.41,7.11,1.4,20111212,41.47,1.07,36.98,61.12,0.0,27.98,110559.0
601566,JMW,九牧王,服饰,福建,17.99,5.75,5.75,57.3,23.32,3.53,25.76,4.48,0.48,7.22,1.59,20110530,6.37,1.11,-13.04,-27.62,59.29,15.65,15219.0
601567,SXYL,三星医疗,电器仪表,浙江,10.12,13.87,13.87,142.24,71.74,13.87,29.15,2.1,0.53,5.95,1.2,20110615,36.56,2.64,11.43,-4.71,30.8,13.31,37249.0
601568,BYJT,北元集团,化工原料,陕西,25.99,3.61,36.11,113.73,31.89,74.31,11.07,0.31,0.324,3.33,3.38,20201020,37.44,1.04,0.0,0.0,32.17,16.42,332045.0
601577,CSYX,长沙银行,银行,湖南,5.41,9.95,34.22,6842.49,0.0,15.86,59.01,1.72,1.24,10.97,0.82,20180926,184.32,5.39,5.72,2.42,0.0,32.4,51456.0
601579,HJS,会稽山,红黄酒,浙江,55.86,4.97,4.97,44.54,18.72,15.71,17.09,3.44,0.13,6.32,1.52,20140825,9.56,1.92,-10.49,-21.2,40.61,9.45,15361.0
601588,BCSY,北辰实业,区域地产,北京,49.24,26.6,33.67,970.0,858.93,19.39,37.02,1.1,0.038,4.24,0.59,20061016,62.13,1.85,-52.09,-90.13,39.08,2.67,152576.0
601595,SHDY,上海电影,影视音像,上海,0.0,4.48,4.48,30.34,17.37,1.89,8.3,1.85,-0.59,5.83,2.07,20160817,6.2,1.38,-83.44,-317.72,-137.96,-199.25,32734.0
601598,ZGWY,中国外运,仓储物流,北京,12.77,13.52,74.01,654.08,288.85,122.42,60.73,0.82,0.28,3.99,1.2,20190118,154.51,2.09,11.52,-1.69,5.72,3.34,75806.0
601599,LGWH,鹿港文化,影视音像,江苏,0.0,8.93,8.93,41.86,27.89,8.28,9.69,1.09,-1.12,0.62,4.8,20110527,-13.61,-1.52,-51.35,-1259.58,11.74,-81.34,31212.0
601600,ZGLY,中国铝业,铝,北京,94.67,130.79,170.23,1955.77,454.03,925.64,281.69,1.65,0.01,2.93,1.14,20070430,-16.68,-0.1,-8.69,-44.31,7.73,0.34,420551.0
601601,ZGTB,中国太保,保险,上海,12.01,68.45,96.2,17350.74,0.0,160.28,797.83,8.29,2.12,21.08,1.55,20071225,793.21,8.25,9.86,-14.25,0.0,5.75,147399.0
601606,CCJG,长城军工,专用机械,安徽,4752.45,2.98,7.24,35.69,20.53,9.53,6.65,0.92,0.002,3.16,3.76,20180806,7.97,1.1,-8.12,-64.83,27.02,0.19,63227.0
601607,SHYY,上海医药,医药商业,上海,12.26,19.23,28.42,1488.99,1080.54,104.03,159.81,5.62,1.27,15.61,1.33,19940324,243.31,8.56,-0.21,5.97,14.37,2.57,108405.0
601608,ZXZG,中信重工,专用机械,河南,60.5,43.39,43.39,215.82,132.33,35.96,19.69,0.45,0.047,1.69,2.22,20120706,2.54,0.06,17.8,105.77,23.03,4.69,110682.0
601609,JTTY,金田铜业,铜,浙江,34.31,2.42,14.57,134.65,91.07,26.55,17.71,1.22,0.27,4.5,2.51,20200422,27.3,1.87,0.0,0.0,4.67,1.14,64373.0
601611,ZGHJ,中国核建,建筑工程,上海,15.43,26.25,26.5,1445.49,962.38,34.65,13.48,0.51,0.33,4.07,1.81,20160606,62.84,2.37,18.92,6.62,9.13,1.79,109195.0
601615,MYZN,明阳智能,机械基件,广东,18.37,9.82,14.61,414.86,239.02,65.78,37.21,2.55,0.68,5.39,2.9,20190123,24.5,1.68,109.79,81.61,20.91,6.17,40806.0
601616,GDDQ,广电电气,电气设备,上海,40.68,9.36,9.36,33.05,18.87,3.12,13.48,1.44,0.059000000000000004,2.79,1.15,20110201,2.15,0.23,91.78,55.15,32.08,6.49,58577.0
601618,ZGZY,中国中冶,建筑工程,北京,9.11,178.53,207.24,5003.84,3832.31,246.33,224.04,1.08,0.19,3.57,0.76,20090921,294.79,1.42,17.49,14.19,10.81,1.72,387151.0
601619,JZXN,嘉泽新能,新型电力,宁夏,25.4,19.33,20.74,120.42,32.9,61.69,5.17,0.25,0.09300000000000001,1.65,1.91,20170720,7.98,0.38,-4.64,-17.79,54.24,24.11,53384.0
601628,ZGRS,中国人寿,保险,北京,18.65,208.24,282.65,40597.08,0.0,372.63,537.83,1.9,1.66,14.77,2.8,20070109,1907.8,6.75,10.82,-18.41,0.0,6.81,160921.0
601633,CCQC,长城汽车,汽车整车,河北,67.3,60.28,91.76,1274.08,819.73,267.17,17.37,0.19,0.282,5.94,4.26,20110928,386.39,4.21,1.05,-11.32,16.51,4.16,54952.0
601636,QBJT,旗滨集团,玻璃,湖南,21.37,26.83,26.86,137.63,29.45,84.16,19.98,0.74,0.46,3.25,3.96,20110812,36.73,1.37,0.35,31.13,35.05,18.55,64238.0
601658,YCYX,邮储银行,银行,北京,5.81,38.79,869.79,111339.41,0.0,466.17,1009.06,1.16,0.58,6.09,0.77,20191210,1894.0,2.18,2.8,-2.66,0.0,24.44,277059.0
601666,PMGF,平煤股份,煤炭开采,河南,9.78,23.28,23.28,530.49,152.53,310.97,29.58,1.27,0.46,6.26,0.93,20061123,70.69,3.04,-5.8,17.55,26.04,6.2,68740.0
601668,ZGJZ,中国建筑,建筑工程,北京,5.38,412.54,419.65,21997.62,15965.68,382.12,122.64,0.29,0.74,6.67,0.8,20090729,2208.42,5.26,10.53,3.86,10.54,2.89,554085.0
601669,ZGDJ,中国电建,建筑工程,北京,7.99,111.44,152.99,9050.2,4438.78,1026.42,253.74,1.66,0.37,5.81,0.7,20111018,474.24,3.1,11.52,0.51,13.7,2.27,287258.0
601677,MTLY,明泰铝业,铝,河南,9.56,5.95,6.16,126.76,85.95,29.81,36.01,5.84,1.17,12.24,1.21,20110919,32.3,5.24,10.09,2.59,13.34,6.23,25391.0
601678,BHGF,滨化股份,化工原料,山东,28.28,15.44,15.44,138.85,49.93,49.16,9.28,0.6,0.16,4.05,1.44,20100223,33.38,2.16,-4.91,-30.97,20.89,5.47,40783.0
601686,YFJT,友发集团,钢加工,天津,0.0,0.0,0.0,98.03,71.32,21.46,2.41,0.0,0.0,0.0,0.0,0,25.87,0.0,0.0,0.0,6.97,4.13,0.0
601688,HTZQ,华泰证券,证券,江苏,14.33,73.58,90.77,6921.31,0.0,36.49,704.93,7.77,0.98,14.0,1.33,20100226,292.06,3.22,37.1,37.24,0.0,36.32,261732.0
601689,TPJT,拓普集团,汽车配件,浙江,71.15,10.55,10.55,113.12,50.86,42.3,34.09,3.23,0.37,7.16,4.87,20150319,26.9,2.55,14.68,14.82,26.04,8.97,27729.0
601696,ZYZQ,中银证券,证券,上海,56.82,2.78,27.78,562.11,0.0,0.8,73.41,2.64,0.31,5.39,4.29,20200226,20.55,0.74,22.27,9.42,0.0,32.54,86636.0
601698,ZGWT,中国卫通,电信运营,北京,169.74,4.08,40.0,183.78,67.82,83.66,58.75,1.47,0.084,2.88,6.6,20190628,14.41,0.36,-1.17,9.68,33.49,17.59,107731.0
601699,LAHN,潞安环能,煤炭开采,山西,10.43,29.91,29.91,758.11,279.39,321.18,15.18,0.51,0.45,8.88,0.71,20060922,146.64,4.9,-7.93,-38.57,33.05,7.53,75696.0
601700,FFGF,风范股份,电气设备,江苏,34.39,11.33,11.33,47.71,38.42,4.5,12.22,1.08,0.1,2.23,2.01,20110118,0.42,0.04,-14.61,-23.71,18.88,6.51,84061.0
601702,HFLY,华峰铝业,铝,上海,49.02,2.5,9.99,53.13,31.69,14.38,8.2,0.82,0.19,2.57,3.89,20200907,6.21,0.62,0.0,0.0,18.34,5.66,58477.0
601717,ZMJ,郑煤机,汽车配件,河南,12.92,14.89,17.32,322.78,229.44,39.38,43.09,2.49,0.7,7.51,1.61,20100803,63.83,3.68,1.79,14.48,26.03,6.3,46181.0
601718,JHJT,际华集团,服饰,北京,368.52,43.92,43.92,313.04,180.28,38.34,80.36,1.83,0.01,4.07,0.8,20100816,51.76,1.18,-32.12,-33.48,12.51,0.29,137311.0
601727,SHDQ,上海电气,电气设备,上海,25.4,111.79,151.56,3131.12,2297.41,174.65,192.11,1.27,0.15,4.28,1.22,20081205,251.51,1.66,9.91,6.02,17.75,2.86,279315.0
601766,ZGZC,中国中车,运输设备,北京,17.65,243.28,286.99,4371.78,2984.04,570.43,407.7,1.42,0.24,4.82,1.16,20080818,657.12,2.29,-5.66,-19.25,21.96,4.66,755550.0
601777,STLF,*ST力帆,摩托车,重庆,0.0,12.86,13.14,163.3,35.5,32.66,50.88,3.87,-2.64,-0.59,-9.22,20101125,-65.48,-4.98,-61.02,-30.83,12.51,-132.2,41556.0
601778,JKKJ,晶科科技,新型电力,江西,35.31,5.95,27.66,306.5,110.91,169.33,55.37,2.0,0.17,3.98,1.72,20200519,26.61,0.96,-23.57,-19.3,48.54,15.29,119473.0
601788,GDZQ,光大证券,证券,上海,19.21,39.07,46.11,2294.65,0.0,8.57,232.96,5.05,0.72,10.95,1.68,20090818,128.23,2.78,26.25,46.0,0.0,31.02,252163.0
601789,NBJG,宁波建工,建筑工程,浙江,18.57,9.76,9.76,186.06,157.72,11.02,5.16,0.53,0.16,3.05,1.42,20110816,13.75,1.41,11.77,9.17,7.74,1.22,51947.0
601798,LKGX,蓝科高新,化工机械,甘肃,161.17,3.55,3.55,31.68,20.21,7.39,9.97,2.81,0.037000000000000005,5.01,1.58,20110622,3.64,1.03,12.95,346.78,19.58,1.89,14955.0
601799,XYGF,星宇股份,汽车配件,江苏,57.24,2.76,2.76,89.77,63.49,15.86,26.59,9.63,2.56,19.25,10.15,20110201,22.0,7.97,15.67,33.05,26.52,14.89,7537.0
601800,ZGJJ,中国交建,建筑工程,北京,9.27,117.47,161.75,12781.56,5843.09,476.13,309.1,1.91,0.55,12.56,0.61,20120309,1331.11,8.23,9.13,-24.75,12.48,2.46,178859.0
601801,WXCM,皖新传媒,出版业,安徽,11.72,19.89,19.89,155.04,116.54,3.54,24.46,1.23,0.33,5.38,0.97,20100118,51.11,2.57,-6.16,8.32,22.61,10.4,27495.0
601808,ZHYF,中海油服,石油开采,天津,20.4,29.6,47.72,772.7,260.3,436.74,123.66,2.59,0.45,7.98,1.54,20070928,185.88,3.9,0.54,1.69,22.43,10.04,72939.0
601811,XHWX,新华文轩,出版业,四川,12.29,7.92,12.34,167.91,104.51,12.84,25.73,2.08,0.61,7.81,1.29,20160808,40.18,3.26,-1.71,1.53,39.57,13.24,22790.0
601816,JHGT,京沪高铁,铁路,北京,116.96,32.12,491.06,3075.24,130.26,2312.2,1225.96,2.5,0.04,3.71,1.58,20200116,63.42,0.13,-34.87,-79.33,28.87,10.75,417432.0
601818,GDYX,光大银行,银行,北京,5.39,398.11,524.89,52875.97,0.0,221.43,535.33,1.02,0.52,6.37,0.64,20100818,1363.41,2.6,6.59,-5.71,0.0,27.71,222941.0
601827,SFHJ,三峰环境,环境保护,重庆,18.4,3.78,16.78,185.91,54.26,4.81,39.46,2.35,0.42,4.56,1.97,20200605,19.64,1.17,0.0,0.0,32.11,16.71,88967.0
601828,MKL,美凯龙,其他商业,上海,15.9,4.35,39.05,1307.24,156.3,27.26,36.5,0.93,0.44,12.13,0.77,20180117,361.47,9.26,-19.42,-54.27,65.86,18.16,56397.0
601838,CDYX,成都银行,银行,四川,6.49,18.95,36.12,6390.93,0.0,9.84,61.56,1.7,1.16,10.55,0.95,20180131,177.84,4.92,12.06,4.81,0.0,40.29,71859.0
601857,ZGSY,中国石油,石油开采,北京,58.38,1619.22,1830.21,25669.16,5518.81,4362.89,1270.85,0.69,0.055,6.61,0.65,20071105,7203.11,3.94,-21.4,-73.01,18.4,0.71,706651.0
601858,ZGKC,中国科传,出版业,北京,23.69,7.91,7.91,56.55,49.23,2.43,7.84,0.99,0.32,5.13,1.96,20170118,22.07,2.79,0.35,11.01,27.58,15.38,22606.0
601860,ZJYX,紫金银行,银行,江苏,9.5,17.4,36.61,2175.26,0.0,13.87,29.77,0.81,0.32,3.99,1.01,20190103,22.97,0.63,-2.23,1.83,0.0,33.07,84969.0
601865,FLT,福莱特,玻璃,浙江,61.01,3.41,19.55,119.28,59.91,31.81,8.72,0.45,0.42,2.72,12.41,20190215,37.87,1.94,18.81,59.94,39.86,20.21,19968.0
601866,ZYHF,中远海发,水运,上海,16.09,79.32,116.08,1466.24,317.3,552.93,1.56,0.01,0.12,1.56,1.98,20071212,74.26,0.64,24.8,29.5,24.07,13.16,316416.0
601869,CFGX,长飞光纤,通信设备,湖北,39.8,1.07,7.58,159.98,97.75,36.64,33.57,4.43,0.54,11.76,2.42,20180720,41.9,5.53,4.33,-37.86,24.91,7.46,29887.0
601872,ZSLC,招商轮船,水运,上海,7.71,52.99,67.4,634.45,172.06,415.67,151.2,2.24,0.59,4.11,1.48,20061201,61.48,0.91,8.59,277.4,31.17,28.02,181075.0
601877,ZTDQ,正泰电器,电气设备,浙江,15.99,21.5,21.5,657.67,301.83,250.16,109.72,5.1,1.42,12.12,2.49,20100121,120.25,5.59,3.43,6.42,32.15,13.11,31852.0
601878,ZSZQ,浙商证券,证券,浙江,41.19,36.14,36.14,852.77,0.0,9.12,73.37,2.03,0.3,5.19,3.01,20170626,54.02,1.49,72.61,44.91,0.0,14.49,207029.0
601880,DLG,大连港,港口,辽宁,28.83,77.36,128.95,345.32,80.2,160.34,29.42,0.23,0.06,1.49,1.42,20101206,23.71,0.18,-0.32,31.48,34.84,14.55,170862.0
601881,ZGYH,中国银河,证券,北京,16.64,64.46,101.37,4238.54,0.0,2.79,252.25,2.49,0.56,7.34,1.69,20170123,228.38,2.25,50.13,46.38,0.0,31.25,110508.0
601882,HTJG,海天精工,机床制造,浙江,50.53,5.22,5.22,26.31,19.6,5.56,2.9,0.56,0.172,2.59,4.47,20161107,4.74,0.91,34.54,73.68,24.54,8.09,17540.0
601886,JHJT,江河集团,装修装饰,北京,13.39,11.54,11.54,280.51,221.11,12.3,39.32,3.41,0.35,6.98,0.88,20110818,26.5,2.3,-3.58,-14.94,16.67,3.31,24052.0
601888,ZGZM,中国中免,旅游服务,北京,83.77,19.52,19.52,391.41,293.14,16.13,19.82,1.02,1.621,10.07,17.98,20091015,146.72,7.51,-2.81,-24.93,41.02,9.0,56692.0
601890,YXML,亚星锚链,船舶,江苏,59.49,9.59,9.59,40.4,30.57,5.82,13.85,1.44,0.07,3.16,1.77,20101228,6.06,0.63,-12.15,-3.27,26.15,8.04,133425.0
601898,ZMNY,中煤能源,煤炭开采,北京,10.15,91.52,132.59,2839.96,657.85,1124.77,388.73,2.93,0.31,7.53,0.56,20080201,389.4,2.94,6.35,-27.9,27.05,4.14,148154.0
601899,ZJKY,紫金矿业,黄金,福建,34.18,196.4,253.77,1709.14,344.35,395.96,186.07,0.73,0.18,1.89,4.35,20080425,260.45,1.03,28.34,52.12,11.48,3.51,514637.0
601900,NFCM,南方传媒,出版业,广东,11.64,8.96,8.96,123.79,61.57,9.34,18.17,2.03,0.58,7.08,1.28,20160215,34.22,3.82,1.38,-14.24,31.63,10.86,31026.0
601901,FZZQ,方正证券,证券,湖南,37.23,82.32,82.32,1202.94,0.0,4.63,163.97,1.99,0.18,4.85,1.84,20110810,99.38,1.21,15.25,37.91,0.0,25.9,188503.0
601908,JYT,京运通,新型电力,北京,20.76,19.93,19.93,172.84,46.26,91.77,28.93,1.45,0.21,3.79,1.52,20110908,25.2,1.26,101.17,149.0,33.0,13.88,46893.0
601916,ZSYX,浙商银行,银行,浙江,6.35,25.5,212.69,20530.99,0.0,134.13,320.18,1.51,0.43,5.33,0.76,20191126,315.34,1.48,2.43,-9.74,0.0,28.79,354874.0
601918,XJNY,新集能源,煤炭开采,安徽,13.14,25.91,25.91,292.73,27.74,160.86,21.22,0.82,0.15,2.52,1.06,20071219,2.94,0.11,-14.92,-79.68,36.73,6.45,139334.0
601919,ZYHK,中远海控,水运,天津,21.15,86.57,122.6,2475.85,639.74,1009.33,339.5,2.77,0.31,3.18,2.79,20070626,-64.35,-0.52,5.46,82.4,11.51,3.28,237843.0
601928,FHCM,凤凰传媒,出版业,江苏,12.2,25.45,25.45,255.05,126.74,41.35,28.52,1.12,0.42700000000000005,5.59,1.24,20111130,68.53,2.69,-7.41,-4.46,39.74,13.56,55751.0
601929,JSCM,吉视传媒,影视音像,吉林,122.34,31.11,31.11,139.64,23.83,60.96,9.0,0.29,0.013000000000000001,2.13,0.99,20120223,15.07,0.48,-7.63,-63.12,30.6,3.13,78913.0
601933,YHCS,永辉超市,超市连锁,福建,28.33,94.68,95.16,527.29,310.72,50.31,67.68,0.71,0.21,2.2,3.65,20101215,43.3,0.45,14.36,31.86,22.05,2.79,223739.0
601939,JSYX,建设银行,银行,北京,5.9,95.94,2500.11,282981.22,0.0,1658.07,1345.37,0.54,0.82,8.81,0.74,20070925,12410.87,4.96,5.89,-8.66,0.0,36.02,385176.0
601949,ZGCB,中国出版,出版业,北京,19.46,18.23,18.23,133.43,101.66,10.98,11.69,0.64,0.212,3.75,1.47,20170821,38.32,2.1,-12.23,7.83,33.95,11.12,47395.0
601952,SKNF,苏垦农发,种植业,江苏,23.54,13.78,13.78,85.03,66.37,14.12,19.96,1.45,0.38,4.47,2.66,20170515,24.64,1.79,13.9,34.98,15.04,8.87,61145.0
601958,JMGF,金钼股份,小金属,陕西,130.63,32.27,32.27,144.11,42.94,47.54,67.53,2.09,0.036000000000000004,3.81,1.63,20080417,13.69,0.42,-11.64,-74.23,14.59,1.94,88654.0
601965,ZGQY,中国汽研,汽车服务,重庆,34.15,9.65,9.89,62.35,27.88,26.64,15.61,1.58,0.35,4.88,3.22,20120611,21.11,2.14,41.59,18.78,27.22,14.25,22354.0
601966,LLLT,玲珑轮胎,汽车配件,山东,19.99,12.97,13.1,278.89,113.06,118.4,48.52,3.7,1.34,10.75,3.03,20160706,76.54,5.84,5.9,31.64,28.39,12.07,41773.0
601968,BGBZ,宝钢包装,广告包装,上海,35.87,8.33,8.33,70.2,37.77,26.53,9.01,1.08,0.18,2.85,2.96,20150611,5.86,0.7,1.61,99.1,15.17,3.56,41446.0
601969,HNKY,海南矿业,普钢,海南,133.36,19.55,19.55,85.49,29.08,21.48,30.47,1.56,0.03,2.01,2.87,20141209,-15.38,-0.79,-34.61,-43.14,21.79,3.17,33587.0
601975,ZSNY,招商南油,水运,江苏,7.24,35.85,49.42,89.8,27.11,59.68,40.53,0.82,0.28,1.18,2.3,20190108,-33.84,-0.68,7.57,159.44,38.16,43.28,143728.0
601985,ZGHD,中国核电,新型电力,北京,11.2,155.65,155.65,3598.41,481.74,2161.68,128.4,0.82,0.315,3.35,1.41,20150610,202.63,1.3,9.02,33.23,46.46,13.29,404103.0
601988,ZGYX,中国银行,银行,北京,4.89,2107.66,2943.88,247038.91,0.0,2455.61,1360.47,0.46,0.46,5.84,0.55,20060705,8568.26,2.91,3.03,-8.69,0.0,33.97,720374.0
601989,ZGZG,中国重工,船舶,北京,0.0,182.84,228.02,1750.39,1162.88,303.73,447.79,1.96,-0.005,3.73,1.14,20091216,139.85,0.61,1.82,-109.33,6.88,-0.45,698826.0
601990,NJZQ,南京证券,证券,江苏,48.51,20.61,36.86,421.55,0.0,9.19,42.01,1.14,0.22,3.45,3.64,20180613,20.97,0.57,14.38,9.72,0.0,37.68,199591.0
601991,DTFD,大唐发电,火力发电,北京,11.64,99.94,185.07,2759.93,356.73,1823.98,69.46,0.38,0.1,2.29,0.98,20061220,6.7,0.04,-0.16,81.37,18.82,3.87,180604.0
601992,JYJT,金隅集团,水泥,北京,9.11,83.34,106.78,2988.09,1910.92,431.99,64.21,0.6,0.25,4.4,0.7,20110301,273.13,2.56,6.64,-26.91,21.42,3.78,143556.0
601995,ZJGS,中金公司,证券,北京,43.62,2.6,48.27,4854.72,0.0,4.96,269.32,5.58,1.013,13.4,4.4,20201102,165.97,3.44,0.0,0.0,0.0,29.11,0.0
601996,FLJT,丰林集团,家居用品,广西,24.02,10.8,11.46,37.73,22.45,10.72,7.65,0.67,0.09,2.44,1.23,20110929,7.82,0.68,-13.87,-19.05,25.19,8.73,25103.0
601997,GYYX,贵阳银行,银行,贵州,4.49,30.96,32.18,5762.4,0.0,40.02,39.43,1.23,1.33,11.36,0.7,20160816,203.8,6.33,8.18,-0.96,0.0,36.44,78246.0
601998,ZXYX,中信银行,银行,北京,5.06,319.05,489.35,73233.59,0.0,223.23,589.77,1.21,0.73,9.38,0.54,20070427,2273.04,4.65,4.77,-9.41,0.0,24.75,175766.0
601999,CBCM,出版传媒,出版业,辽宁,22.29,5.51,5.51,39.83,25.16,4.12,5.25,0.95,0.22,4.24,1.51,20071221,10.77,1.95,-17.29,18.18,20.67,7.38,28501.0
603000,RMW,人民网,互联网,北京,143.78,11.06,11.06,44.63,33.41,3.19,7.94,0.72,0.09,2.84,5.83,20120427,10.55,0.95,-4.39,2.09,46.92,8.22,91034.0
603001,AKGJ,奥康国际,服饰,浙江,248.74,4.01,4.01,41.05,27.4,4.06,19.32,4.82,0.02,8.95,0.86,20120426,12.26,3.06,-20.69,-91.21,30.89,0.59,14385.0
603002,HCDZ,宏昌电子,化工原料,广东,38.06,6.14,6.14,18.25,13.27,4.58,1.01,0.16,0.13,1.95,3.32,20120518,4.29,0.7,-3.79,74.58,13.08,6.78,28645.0
603003,LYRY,龙宇燃油,石油贸易,上海,149.99,4.17,4.17,55.85,36.05,11.17,33.53,8.05,0.040999999999999995,9.38,0.88,20120817,1.9,0.46,-30.57,157.07,1.02,0.24,22421.0
603005,JFKJ,晶方科技,半导体,江苏,64.7,3.22,3.22,26.03,13.9,6.96,8.37,2.6,0.83,6.94,10.36,20140210,9.53,2.96,123.9,416.45,49.92,35.08,92994.0
603006,LMGF,联明股份,汽车配件,上海,23.84,1.91,1.91,19.5,10.08,5.8,1.24,0.65,0.32,6.0,1.68,20140630,7.59,3.97,-17.05,-15.05,22.8,10.48,11373.0
603007,HWGF,花王股份,建筑工程,江苏,275.27,3.33,3.35,38.24,21.19,0.56,1.87,0.56,0.02,3.31,1.99,20160826,5.26,1.57,-50.3,-92.19,35.48,1.52,15497.0
603008,XLM,喜临门,家居用品,浙江,28.42,3.87,3.87,66.03,38.16,15.97,13.63,3.52,0.46,7.25,2.43,20120717,9.23,2.38,3.02,-37.33,33.43,5.22,12655.0
603009,BTKJ,北特科技,汽车配件,上海,160.12,3.28,3.59,32.78,14.69,8.96,10.25,2.86,0.028999999999999998,4.43,1.4,20140718,1.73,0.48,8.99,-59.54,19.29,1.05,29986.0
603010,WSGF,万盛股份,化工原料,浙江,27.92,3.44,3.47,23.1,10.61,8.34,3.66,1.05,0.67,4.16,5.94,20141010,6.74,1.94,9.44,63.62,31.94,14.84,15383.0
603011,HDZN,合锻智能,机床制造,安徽,65.89,4.49,4.51,27.05,15.83,3.71,10.39,2.31,0.06,3.73,1.44,20141107,2.41,0.54,7.19,72.69,35.56,5.1,22264.0
603012,CLJT,创力集团,专用机械,上海,13.7,6.37,6.37,54.37,39.54,8.02,4.51,0.71,0.4,4.43,1.67,20150320,15.71,2.47,4.75,17.47,41.69,15.55,44292.0
603013,YPGF,亚普股份,汽车配件,江苏,16.48,0.6,5.14,63.94,40.7,18.78,7.53,1.46,0.78,6.37,2.69,20180509,18.69,3.63,-0.06,38.05,15.5,6.5,18317.0
603015,HXKJ,弘讯科技,电气设备,浙江,44.58,4.04,4.04,19.77,13.2,2.25,4.54,1.12,0.12,3.11,2.21,20150303,3.17,0.78,23.4,194.02,35.22,8.98,24057.0
603016,XHT,新宏泰,电气设备,江苏,53.12,1.48,1.48,9.33,7.39,1.32,2.76,1.86,0.32,5.39,4.18,20160701,3.13,2.11,-0.64,1.24,38.52,14.31,8263.0
603017,ZHSJ,中衡设计,建筑工程,江苏,15.69,2.73,2.77,32.62,18.74,3.81,10.26,3.71,0.54,6.94,1.62,20141231,5.91,2.13,-8.89,12.22,28.06,14.0,14372.0
603018,HSJT,华设集团,建筑工程,江苏,15.74,5.57,5.57,83.4,72.29,3.81,5.76,1.03,0.6,5.61,2.21,20141013,18.34,3.29,11.15,12.89,33.55,10.8,14491.0
603019,ZKSG,中科曙光,IT设备,天津,118.6,13.02,14.51,176.09,98.79,14.07,29.67,2.05,0.25,4.78,7.39,20141106,18.07,1.25,-12.15,29.79,21.48,5.44,188741.0
603020,APGF,爱普股份,食品,上海,18.15,3.2,3.2,26.5,19.26,2.93,8.02,2.51,0.426,6.84,1.51,20150325,9.4,2.94,4.77,11.6,18.43,6.97,21667.0
603021,SDHP,山东华鹏,玻璃,山东,560.82,3.2,3.2,34.62,10.82,12.53,6.03,1.89,0.01,3.56,1.73,20150423,1.84,0.58,12.38,110.58,28.31,0.41,14587.0
603022,XTL,新通联,广告包装,上海,85.18,2.0,2.0,8.54,4.12,2.45,1.35,0.67,0.14,3.32,4.7,20150518,3.07,1.53,-6.87,7.51,24.68,5.93,12350.0
